date,fips,county,boundary,total_adult_inpatient_avg,total_adult_used_inpatient_avg,total_adult_confirmed_and_suspected_covid_avg,total_adult_confirmed_covid_avg,total_icu_avg,used_icu_avg,total_staffed_adult_icu_avg,used_staffed_adult_icu_avg,staffed_icu_adult_confirmed_and_suspected_covid_avg,staffed_icu_adult_confirmed_covid_avg
2020-11-13,36055,Monroe,4.0,2376.0,1740.7,159.5,153.10000000000002,553.0,201.9,533.0,180.5,29.4,29.1
2020-11-13,36057,Montgomery,4.0,117.0,66.9,7.6,4.0,12.0,6.0,11.0,6.0,4.0,4.0
2020-11-13,36059,Nassau,4.0,2714.6,2056.4,147.60000000000002,117.4,411.0,222.20000000000002,342.0,180.1,33.6,32.1
2020-11-13,36063,Niagara,4.0,281.0,151.5,16.7,12.9,29.0,19.7,29.0,19.7,8.0,8.0
2020-11-13,36065,Oneida,4.0,604.6,353.5,42.900000000000006,34.7,93.0,41.8,93.0,41.8,13.9,13.4
2020-11-13,36067,Onondaga,4.0,1398.0,995.6,94.1,91.0,252.0,158.29999999999998,217.0,142.8,21.7,20.1
2020-11-13,36069,Ontario,4.0,275.0,161.6,12.3,12.0,35.0,20.3,35.0,20.3,12.0,12.0
2020-11-13,36071,Orange,4.0,631.0,446.30000000000007,84.1,78.1,148.3,52.300000000000004,128.3,50.00000000000001,19.4,19.0
2020-11-13,36073,Orleans,4.0,52.0,6.6,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36075,Oswego,4.0,123.0,58.7,6.3,6.3,17.0,7.3,17.0,7.3,4.0,4.0
2020-11-13,36077,Otsego,4.0,205.0,180.1,8.0,8.0,30.0,28.6,30.0,28.6,4.0,4.0
2020-11-13,36079,Putnam,4.0,114.0,57.6,6.1,4.0,10.0,4.0,10.0,4.0,4.0,4.0
2020-11-13,36081,Queens,4.0,3542.9,2339.7,217.29999999999998,161.2,577.3,289.4,447.9,195.6,49.599999999999994,39.4
2020-11-13,36083,Rensselaer,4.0,174.0,161.6,16.1,10.7,21.0,10.6,21.0,10.6,4.0,4.0
2020-11-13,36085,Richmond,4.0,867.9,664.1,90.30000000000001,80.7,164.0,101.3,132.0,71.60000000000001,12.7,12.0
2020-11-13,36087,Rockland,4.0,508.0,368.5,49.8,49.8,91.0,30.6,91.0,30.6,8.0,8.0
2020-11-13,36091,Saratoga,4.0,183.0,118.4,8.0,8.0,31.0,19.6,31.0,19.6,4.0,4.0
2020-11-13,36093,Schenectady,4.0,397.0,302.0,21.9,18.3,44.0,30.7,44.0,29.6,4.0,4.0
2020-11-13,36095,Schoharie,4.0,31.0,14.6,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36097,Schuyler,4.0,26.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36099,Seneca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36101,Steuben,4.0,108.0,67.9,18.9,14.9,8.0,6.7,8.0,6.7,4.0,4.0
2020-11-13,36103,Suffolk,4.0,2502.2,1970.6999999999998,142.09999999999997,97.2,444.09999999999997,273.79999999999995,346.7,243.29999999999998,34.0,33.0
2020-11-13,36105,Sullivan,4.0,110.6,64.6,9.7,4.0,19.0,4.0,19.0,4.0,4.0,4.0
2020-11-13,36107,Tioga,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36109,Tompkins,4.0,150.0,94.6,13.1,7.1,16.0,9.3,16.0,9.3,4.0,4.0
2020-11-13,36111,Ulster,4.0,153.0,106.9,19.7,14.1,13.0,7.6,13.0,7.6,4.0,4.0
2020-11-13,36113,Warren,4.0,206.0,136.9,4.0,4.0,22.0,7.1,22.0,7.1,4.0,4.0
2020-11-13,36115,Washington,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36117,Wayne,4.0,112.0,59.6,11.3,11.3,14.0,7.3,14.0,7.3,4.0,4.0
2020-11-13,36119,Westchester,4.0,2191.4,1531.8000000000002,182.10000000000002,116.5,352.0,205.1,259.0,145.6,40.9,33.1
2020-11-13,36121,Wyoming,4.0,50.4,35.6,6.4,6.3,7.0,4.6,7.0,4.6,4.0,4.0
2020-11-13,36123,Yates,4.0,18.0,11.1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36061,New York,4.0,8298.900000000001,7108.200000000002,570.3000000000001,308.5,1561.0,1231.6000000000001,1112.6999999999998,895.7,97.2,75.1
2020-11-13,99999,New York City,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,36089,St. Lawrence,4.0,283.0,141.7,9.7,9.7,22.0,11.3,22.0,11.3,4.0,4.0
2020-11-13,90036,Unassigned,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36001,Albany,4.0,1003.9,839.5,116.6,91.3,164.0,113.60000000000001,111.9,104.9,23.0,18.7
2020-11-20,36003,Allegany,4.0,69.0,35.4,15.9,14.0,6.0,4.4,6.0,4.4,4.0,4.0
2020-11-20,36005,Bronx,4.0,3836.1,2323.6,170.20000000000002,151.2,641.1,353.29999999999995,485.9,248.20000000000002,42.9,37.2
2020-11-20,36007,Broome,4.0,685.0,408.1,74.0,67.69999999999999,78.0,51.3,78.0,51.3,20.4,20.4
2020-11-20,36009,Cattaraugus,4.0,226.0,128.0,21.3,16.1,19.0,11.0,19.0,10.6,4.0,4.0
2020-11-20,36011,Cayuga,4.0,127.0,75.3,10.4,10.4,19.0,6.9,19.0,6.7,4.0,4.0
2020-11-20,36013,Chautauqua,4.0,171.0,145.7,16.6,16.6,16.9,14.8,16.9,14.8,8.0,8.0
2020-11-20,36015,Chemung,4.0,165.0,131.3,37.1,37.1,20.0,16.6,20.0,16.6,4.3,4.3
2020-11-20,36017,Chenango,4.0,32.0,6.7,4.0,4.0,7.0,4.0,7.0,4.0,4.0,4.0
2020-11-20,36019,Clinton,4.0,133.4,125.6,6.3,5.0,9.3,8.3,9.3,8.3,4.0,4.0
2020-11-20,36021,Columbia,4.0,129.0,94.6,18.0,18.0,10.0,5.6,10.0,5.6,4.0,4.0
2020-11-20,36023,Cortland,4.0,77.0,30.6,5.9,5.9,12.0,5.9,12.0,5.9,4.0,4.0
2020-11-20,36025,Delaware,4.0,56.0,19.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36027,Dutchess,4.0,448.0,344.3,64.6,37.6,50.7,37.3,35.7,26.6,16.1,15.1
2020-11-20,36029,Erie,4.0,2231.0,1718.3999999999999,287.0,263.9,501.0,188.9,501.0,188.9,58.00000000000001,53.00000000000001
2020-11-20,36031,Essex,4.0,25.0,13.9,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36033,Franklin,4.0,151.0,48.8,11.3,9.6,13.0,8.0,13.0,8.0,8.0,8.0
2020-11-20,36035,Fulton,4.0,32.4,23.4,5.4,4.0,8.0,5.3,8.0,5.3,4.0,4.0
2020-11-20,36037,Genesee,4.0,82.0,45.3,9.7,9.7,13.0,5.3,13.0,5.3,4.0,4.0
2020-11-20,36039,Greene,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36041,Hamilton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36043,Herkimer,4.0,30.0,15.1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36045,Jefferson,4.0,151.4,113.0,8.0,4.0,9.7,6.1,9.7,6.1,0.0,0.0
2020-11-20,36047,Kings,4.0,4245.9,2578.6,256.70000000000005,169.1,494.7,339.0,362.2,259.3,62.1,58.300000000000004
2020-11-20,36049,Lewis,4.0,25.0,11.1,4.0,4.0,6.0,4.0,6.0,4.0,4.0,4.0
2020-11-20,36051,Livingston,4.0,36.0,30.4,7.0,4.6,8.0,5.9,8.0,5.9,4.0,4.0
2020-11-20,36053,Madison,4.0,61.0,41.6,9.0,9.0,10.0,9.0,10.0,9.0,4.0,4.0
2020-11-20,36055,Monroe,4.0,2162.4,1775.0,248.5,239.10000000000002,545.1,191.2,517.1,172.0,40.7,40.7
2020-11-20,36057,Montgomery,4.0,117.0,68.9,10.1,4.0,12.0,6.9,11.0,6.9,4.0,4.0
2020-11-20,36059,Nassau,4.0,2737.2,1984.8000000000002,188.8,161.8,420.1,241.3,351.1,203.90000000000003,44.0,42.8
2020-11-20,36063,Niagara,4.0,281.0,160.10000000000002,23.299999999999997,18.200000000000003,29.0,18.1,29.0,18.1,8.9,8.0
2020-11-20,36065,Oneida,4.0,482.3,331.0,58.4,51.6,59.0,42.5,59.0,42.5,14.6,14.3
2020-11-20,36067,Onondaga,4.0,1398.0,990.3,131.1,127.29999999999998,252.0,162.4,217.0,145.3,32.1,30.5
2020-11-20,36069,Ontario,4.0,275.0,154.4,16.6,15.299999999999999,35.0,18.9,35.0,18.9,12.0,12.0
2020-11-20,36071,Orange,4.0,631.0,459.9,90.4,86.3,149.1,54.9,129.1,51.0,21.0,21.0
2020-11-20,36073,Orleans,4.0,52.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36075,Oswego,4.0,123.0,60.0,5.7,5.7,17.0,7.9,17.0,7.9,4.0,4.0
2020-11-20,36077,Otsego,4.0,205.0,176.2,9.9,9.9,30.0,27.7,30.0,27.7,4.0,4.0
2020-11-20,36079,Putnam,4.0,114.0,75.7,14.6,5.6,10.0,5.3,10.0,5.3,4.0,0.0
2020-11-20,36081,Queens,4.0,3614.2000000000003,2300.9,270.9,213.6,595.0,284.29999999999995,466.0,200.40000000000003,54.9,40.7
2020-11-20,36083,Rensselaer,4.0,174.7,155.0,12.1,9.7,21.0,11.6,21.0,11.6,4.0,4.0
2020-11-20,36085,Richmond,4.0,881.0,625.4,140.1,128.1,171.0,120.6,144.3,97.1,37.9,37.6
2020-11-20,36087,Rockland,4.0,508.0,385.9,70.0,67.5,91.0,34.1,91.0,34.1,10.0,9.7
2020-11-20,36091,Saratoga,4.0,183.0,137.4,7.3,7.3,31.0,13.7,31.0,13.7,4.0,4.0
2020-11-20,36093,Schenectady,4.0,397.0,298.3,29.3,27.0,44.0,28.6,44.0,28.4,6.0,5.9
2020-11-20,36095,Schoharie,4.0,31.0,13.9,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36097,Schuyler,4.0,26.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36099,Seneca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36101,Steuben,4.0,107.8,71.8,27.8,27.8,8.0,7.0,8.0,7.0,4.0,4.0
2020-11-20,36103,Suffolk,4.0,2515.7,1954.4,200.4,151.20000000000002,453.50000000000006,302.2,349.2,237.99999999999997,39.9,38.1
2020-11-20,36105,Sullivan,4.0,110.6,74.3,13.4,4.0,19.0,5.0,19.0,5.0,4.0,4.0
2020-11-20,36107,Tioga,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36109,Tompkins,4.0,150.0,104.9,14.1,8.0,16.0,7.7,16.0,7.7,4.0,4.0
2020-11-20,36111,Ulster,4.0,153.0,95.3,15.9,11.3,13.0,5.9,13.0,5.9,4.0,4.0
2020-11-20,36113,Warren,4.0,206.0,147.0,4.0,4.0,22.0,11.1,22.0,11.1,4.0,4.0
2020-11-20,36115,Washington,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36117,Wayne,4.0,112.0,56.0,10.6,10.6,14.0,6.6,14.0,6.6,4.0,4.0
2020-11-20,36119,Westchester,4.0,2186.2,1457.6000000000001,227.6,157.9,353.7,195.70000000000002,260.79999999999995,141.3,43.5,32.4
2020-11-20,36121,Wyoming,4.0,64.0,31.2,7.2,7.2,7.0,4.7,7.0,4.7,4.0,4.0
2020-11-20,36123,Yates,4.0,18.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36061,New York,4.0,8137.599999999999,6819.9,635.9,386.30000000000007,1548.4,1217.8,1102.9,880.0,111.79999999999998,81.30000000000001
2020-11-20,99999,New York City,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,36089,St. Lawrence,4.0,283.0,126.20000000000002,13.3,13.3,22.0,8.7,22.0,8.7,8.0,8.0
2020-11-20,90036,Unassigned,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36001,Albany,4.0,982.7,822.6,143.1,114.7,235.4,104.10000000000001,108.4,97.80000000000001,17.7,13.899999999999999
2020-11-27,36003,Allegany,4.0,69.0,38.5,21.7,18.0,5.0,4.4,5.0,4.4,4.0,4.0
2020-11-27,36005,Bronx,4.0,4118.4,2310.3,212.7,197.39999999999998,726.9,338.6,572.3,238.39999999999998,44.8,41.099999999999994
2020-11-27,36007,Broome,4.0,685.0,410.29999999999995,65.2,58.8,78.0,49.5,78.0,49.5,18.7,18.7
2020-11-27,36009,Cattaraugus,4.0,226.0,119.3,27.7,17.7,19.0,10.3,19.0,10.3,4.3,4.0
2020-11-27,36011,Cayuga,4.0,127.0,70.2,9.0,9.0,19.0,6.8,19.0,6.8,4.0,4.0
2020-11-27,36013,Chautauqua,4.0,171.0,144.1,18.3,13.9,18.6,15.1,18.6,15.1,8.0,8.0
2020-11-27,36015,Chemung,4.0,165.0,123.3,38.0,38.0,20.0,15.4,20.0,15.4,5.1,5.1
2020-11-27,36017,Chenango,4.0,32.0,9.6,4.0,4.0,7.0,4.0,7.0,4.0,4.0,4.0
2020-11-27,36019,Clinton,4.0,139.0,128.9,4.0,4.0,10.0,8.9,10.0,8.9,4.0,4.0
2020-11-27,36021,Columbia,4.0,129.0,98.3,16.4,16.4,10.0,4.9,10.0,4.9,4.0,4.0
2020-11-27,36023,Cortland,4.0,77.0,39.4,8.4,8.4,12.0,5.9,12.0,5.9,4.0,4.0
2020-11-27,36025,Delaware,4.0,56.0,18.9,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36027,Dutchess,4.0,448.0,345.0,75.9,52.1,55.6,40.3,40.6,32.1,17.9,16.1
2020-11-27,36029,Erie,4.0,2231.0,1737.8,362.79999999999995,354.1,501.0,192.39999999999998,501.0,192.39999999999998,70.39999999999999,67.89999999999999
2020-11-27,36031,Essex,4.0,25.0,11.1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36033,Franklin,4.0,151.0,41.7,10.1,8.0,13.0,8.0,13.0,8.0,8.0,8.0
2020-11-27,36035,Fulton,4.0,32.4,27.3,4.0,4.0,8.0,6.1,8.0,6.1,4.0,4.0
2020-11-27,36037,Genesee,4.0,82.0,47.6,14.9,14.7,13.0,5.7,13.0,5.7,4.0,4.0
2020-11-27,36039,Greene,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36041,Hamilton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36043,Herkimer,4.0,30.0,15.6,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36045,Jefferson,4.0,154.99999999999997,113.7,5.3,0.0,9.7,5.7,9.7,5.7,4.0,0.0
2020-11-27,36047,Kings,4.0,4165.7,2602.8999999999996,298.8,219.09999999999997,491.7,330.29999999999995,362.6,262.5,64.9,61.7
2020-11-27,36049,Lewis,4.0,25.0,15.1,4.0,4.0,6.0,4.0,6.0,4.0,0.0,0.0
2020-11-27,36051,Livingston,4.0,36.3,30.4,5.1,4.0,8.0,4.6,8.0,4.6,4.0,4.0
2020-11-27,36053,Madison,4.0,61.0,42.9,9.0,9.0,10.0,9.0,10.0,9.0,4.0,4.0
2020-11-27,36055,Monroe,4.0,2172.6,1799.3000000000002,349.70000000000005,342.9,576.0,197.2,548.0,179.2,61.4,61.1
2020-11-27,36057,Montgomery,4.0,117.0,68.0,10.9,5.4,12.0,5.4,11.0,5.4,4.0,4.0
2020-11-27,36059,Nassau,4.0,2744.4,2062.7,245.20000000000002,223.5,417.4,224.20000000000002,348.4,189.20000000000002,47.9,47.6
2020-11-27,36063,Niagara,4.0,281.0,153.7,28.700000000000003,23.9,29.0,19.7,29.0,19.7,9.7,8.4
2020-11-27,36065,Oneida,4.0,487.3,359.3,90.9,83.3,68.1,48.1,68.1,48.1,14.4,13.7
2020-11-27,36067,Onondaga,4.0,1398.0,1007.6,172.89999999999998,169.2,252.0,163.4,217.0,146.6,39.699999999999996,38.9
2020-11-27,36069,Ontario,4.0,275.0,155.70000000000002,24.9,23.1,35.3,19.1,35.3,19.1,12.3,12.1
2020-11-27,36071,Orange,4.0,638.3,457.4,97.0,93.5,158.1,52.4,138.1,48.5,23.9,23.9
2020-11-27,36073,Orleans,4.0,52.0,6.3,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36075,Oswego,4.0,123.0,60.6,8.4,8.4,17.0,8.0,17.0,8.0,4.0,4.0
2020-11-27,36077,Otsego,4.0,203.4,167.8,15.0,12.4,30.0,25.1,30.0,25.1,4.0,4.0
2020-11-27,36079,Putnam,4.0,114.0,67.3,16.3,11.1,10.0,4.0,10.0,4.0,4.0,4.0
2020-11-27,36081,Queens,4.0,3693.4,2373.4,336.5,278.8,595.5,282.4,472.5,200.89999999999998,66.6,49.4
2020-11-27,36083,Rensselaer,4.0,175.0,156.3,15.6,14.9,21.0,14.0,21.0,14.0,4.0,4.0
2020-11-27,36085,Richmond,4.0,875.4,671.0,189.3,160.4,168.9,125.6,139.1,101.10000000000001,42.199999999999996,41.0
2020-11-27,36087,Rockland,4.0,508.0,389.09999999999997,68.80000000000001,66.7,91.0,39.5,91.0,39.5,13.5,13.0
2020-11-27,36091,Saratoga,4.0,183.0,152.4,8.0,8.0,31.0,16.0,31.0,16.0,4.0,4.0
2020-11-27,36093,Schenectady,4.0,399.7,311.7,38.300000000000004,38.2,42.9,29.9,42.9,29.7,10.1,10.1
2020-11-27,36095,Schoharie,4.0,31.0,10.7,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36097,Schuyler,4.0,26.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36099,Seneca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36101,Steuben,4.0,108.0,83.8,31.9,31.9,8.0,7.3,8.0,7.3,4.0,4.0
2020-11-27,36103,Suffolk,4.0,2511.1,2025.8,295.1,244.0,460.70000000000005,297.8,356.70000000000005,233.89999999999998,49.8,44.9
2020-11-27,36105,Sullivan,4.0,102.0,69.3,10.1,6.3,19.0,4.9,19.0,4.9,4.0,4.0
2020-11-27,36107,Tioga,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36109,Tompkins,4.0,150.0,93.9,16.6,10.7,16.0,7.0,16.0,7.0,4.0,4.0
2020-11-27,36111,Ulster,4.0,153.0,88.0,15.6,9.7,13.0,4.0,13.0,4.0,4.0,4.0
2020-11-27,36113,Warren,4.0,206.0,139.3,4.0,4.0,22.0,9.4,22.0,9.4,4.0,4.0
2020-11-27,36115,Washington,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36117,Wayne,4.0,112.0,59.1,10.6,10.6,14.0,7.6,14.0,7.6,4.0,4.0
2020-11-27,36119,Westchester,4.0,2168.4,1510.3000000000002,288.70000000000005,197.89999999999998,349.4,200.4,256.4,147.20000000000002,50.7,37.3
2020-11-27,36121,Wyoming,4.0,64.0,39.6,10.1,10.1,7.0,4.0,7.0,4.0,4.0,4.0
2020-11-27,36123,Yates,4.0,18.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36061,New York,4.0,8090.4,6646.8,751.1,492.40000000000003,1539.0,1166.3,1107.8,856.5999999999999,136.0,112.0
2020-11-27,99999,New York City,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,36089,St. Lawrence,4.0,283.0,136.9,11.0,11.0,22.0,8.9,22.0,8.9,4.0,4.0
2020-11-27,90036,Unassigned,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36001,Albany,4.0,974.9,855.3,144.3,123.7,164.0,109.10000000000001,107.4,102.30000000000001,16.8,13.8
2020-12-04,36003,Allegany,4.0,69.0,38.8,26.4,23.1,4.0,4.0,4.0,4.0,4.0,4.0
2020-12-04,36005,Bronx,4.0,4117.1,2390.0,275.59999999999997,250.6,726.7,368.0,572.1,254.0,63.4,56.9
2020-12-04,36007,Broome,4.0,685.0,415.0,72.3,68.7,78.0,51.9,78.0,51.9,23.3,23.3
2020-12-04,36009,Cattaraugus,4.0,226.0,134.7,32.6,26.0,19.0,13.9,19.0,13.9,6.0,5.3
2020-12-04,36011,Cayuga,4.0,127.0,77.7,15.3,14.9,19.0,7.6,19.0,7.6,4.0,4.0
2020-12-04,36013,Chautauqua,4.0,171.0,141.20000000000002,24.299999999999997,23.6,19.3,12.3,19.3,12.3,8.0,8.0
2020-12-04,36015,Chemung,4.0,165.0,120.6,39.9,39.9,20.0,16.4,20.0,16.4,6.9,6.9
2020-12-04,36017,Chenango,4.0,32.0,12.1,4.0,4.0,7.0,4.0,7.0,4.0,4.0,4.0
2020-12-04,36019,Clinton,4.0,148.9,140.1,8.0,7.9,9.3,9.3,9.3,9.3,4.0,4.0
2020-12-04,36021,Columbia,4.0,129.0,92.7,15.3,14.3,10.0,5.3,10.0,5.3,4.0,4.0
2020-12-04,36023,Cortland,4.0,77.0,45.4,12.1,12.1,12.0,6.3,12.0,6.3,4.0,4.0
2020-12-04,36025,Delaware,4.0,56.0,20.799999999999997,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36027,Dutchess,4.0,448.0,359.2,97.60000000000001,76.10000000000001,62.3,44.3,47.3,37.4,21.3,19.6
2020-12-04,36029,Erie,4.0,2218.4,1783.8999999999999,425.8,419.6,462.1,202.99999999999997,462.1,202.99999999999997,84.0,82.2
2020-12-04,36031,Essex,4.0,25.0,13.9,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36033,Franklin,4.0,140.7,47.7,8.0,8.0,13.0,8.0,13.0,8.0,8.0,8.0
2020-12-04,36035,Fulton,4.0,35.4,34.7,8.9,8.9,8.0,6.9,8.0,6.9,4.0,4.0
2020-12-04,36037,Genesee,4.0,82.0,50.7,20.9,20.9,13.0,7.0,13.0,7.0,4.6,4.6
2020-12-04,36039,Greene,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36041,Hamilton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36043,Herkimer,4.0,30.0,14.4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36045,Jefferson,4.0,166.0,117.9,9.1,8.0,9.4,5.7,8.7,5.7,4.0,0.0
2020-12-04,36047,Kings,4.0,4200.1,2678.8000000000006,354.8,271.6,498.5,346.90000000000003,368.90000000000003,275.0,73.7,70.2
2020-12-04,36049,Lewis,4.0,25.0,16.1,8.6,8.6,6.0,4.0,6.0,4.0,4.0,4.0
2020-12-04,36051,Livingston,4.0,36.0,32.4,6.4,4.4,8.0,5.3,8.0,5.3,4.0,4.0
2020-12-04,36053,Madison,4.0,61.0,47.3,9.0,9.0,10.0,9.0,10.0,9.0,4.0,4.0
2020-12-04,36055,Monroe,4.0,2142.0,1918.7,448.2,426.2,493.40000000000003,214.70000000000002,465.4,196.0,79.1,78.69999999999999
2020-12-04,36057,Montgomery,4.0,117.0,61.4,19.3,10.0,12.0,6.4,11.0,6.4,4.0,4.0
2020-12-04,36059,Nassau,4.0,2752.7,2169.9,320.20000000000005,294.6,415.0,223.6,344.0,189.59999999999997,50.8,50.0
2020-12-04,36063,Niagara,4.0,271.0,169.3,34.1,31.6,27.9,17.3,27.9,17.3,14.3,14.0
2020-12-04,36065,Oneida,4.0,487.6,383.4,117.19999999999999,113.5,79.4,60.199999999999996,79.4,60.199999999999996,17.4,16.9
2020-12-04,36067,Onondaga,4.0,1399.7,1130.5,238.4,235.9,252.0,194.3,217.0,157.4,51.1,50.800000000000004
2020-12-04,36069,Ontario,4.0,275.0,164.3,37.3,36.0,36.4,23.0,36.4,23.0,15.5,15.5
2020-12-04,36071,Orange,4.0,657.9,459.90000000000003,108.8,105.5,168.0,60.7,148.0,55.7,24.9,24.9
2020-12-04,36073,Orleans,4.0,52.0,12.1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36075,Oswego,4.0,123.0,62.6,15.0,15.0,17.0,7.9,17.0,7.9,4.0,4.0
2020-12-04,36077,Otsego,4.0,194.0,176.3,18.6,18.4,30.0,26.7,30.0,26.7,4.0,4.0
2020-12-04,36079,Putnam,4.0,114.0,65.9,15.0,11.1,10.0,4.0,10.0,4.0,4.0,4.0
2020-12-04,36081,Queens,4.0,3750.0999999999995,2474.2000000000003,396.2,339.1,604.9,301.0,483.9,211.20000000000002,86.9,68.5
2020-12-04,36083,Rensselaer,4.0,174.0,152.1,25.4,25.0,21.0,16.4,21.0,16.4,5.7,5.7
2020-12-04,36085,Richmond,4.0,882.0,757.0,246.20000000000002,197.6,181.3,143.2,149.4,108.7,58.7,49.1
2020-12-04,36087,Rockland,4.0,508.0,412.6,78.7,77.7,94.7,41.4,94.7,41.4,17.299999999999997,17.299999999999997
2020-12-04,36091,Saratoga,4.0,183.0,120.4,7.9,7.9,31.0,9.6,31.0,9.6,4.0,4.0
2020-12-04,36093,Schenectady,4.0,417.0,349.1,58.7,58.2,36.0,29.3,36.0,29.3,14.1,13.7
2020-12-04,36095,Schoharie,4.0,31.0,17.4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36097,Schuyler,4.0,26.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36099,Seneca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36101,Steuben,4.0,107.0,79.3,26.1,24.7,8.0,5.7,8.0,5.7,4.0,4.0
2020-12-04,36103,Suffolk,4.0,2500.6,2158.1000000000004,415.4,354.0,493.90000000000003,319.5,385.6,259.2,62.4,57.800000000000004
2020-12-04,36105,Sullivan,4.0,102.0,65.0,8.4,6.7,19.0,4.6,19.0,4.6,4.0,4.0
2020-12-04,36107,Tioga,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36109,Tompkins,4.0,150.0,95.4,13.3,8.4,16.0,7.7,16.0,7.7,4.0,4.0
2020-12-04,36111,Ulster,4.0,153.0,107.3,27.4,14.0,13.0,4.0,13.0,4.0,4.0,4.0
2020-12-04,36113,Warren,4.0,206.0,132.1,5.9,5.9,22.0,9.3,22.0,9.3,4.0,4.0
2020-12-04,36115,Washington,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,36117,Wayne,4.0,112.0,62.9,15.4,15.4,14.0,7.6,14.0,7.6,4.0,4.0
2020-12-04,36119,Westchester,4.0,2141.7,1589.1999999999998,339.09999999999997,252.79999999999998,340.6,211.00000000000003,247.6,150.7,54.6,36.699999999999996
